epoch,split,loss,masked_mse
84,val,0.8931206415096918,0.8931206415096918
85,train,0.9315310070912043,0.9315310070912043
85,val,0.9024778256813685,0.9024778256813685
86,train,0.9155087818702062,0.9155087818702062
86,val,0.9075483034054438,0.9075483034054438
87,train,0.9160916755596796,0.9160916755596796
87,val,0.9038436810175577,0.9038436810175577
88,train,0.9080359637737274,0.9080359637737274
88,val,0.917393296957016,0.917393296957016
89,train,0.904754638671875,0.904754638671875
89,val,0.930063376824061,0.930063376824061
90,train,0.9083542823791504,0.9083542823791504
90,val,0.9027754565080007,0.9027754565080007
91,train,0.9025901208321253,0.9025901208321253
91,val,0.9207843343416849,0.9207843343416849
92,train,0.9168877700964609,0.9168877700964609
92,val,0.9125591516494751,0.9125591516494751
93,train,0.8989214549462,0.8989214549462
93,val,0.9162416209777197,0.9162416209777197
94,train,0.9064644376436869,0.9064644376436869
94,val,0.9141681144634882,0.9141681144634882
95,train,0.8971754908561707,0.8971754908561707
95,val,0.904760499795278,0.904760499795278
96,train,0.9126668671766917,0.9126668671766917
96,val,0.9180155942837397,0.9180155942837397
97,train,0.9153145551681519,0.9153145551681519
97,val,0.9199382861455282,0.9199382861455282
98,train,0.9126003781954447,0.9126003781954447
98,val,0.9096034616231918,0.9096034616231918
99,train,0.9100499600172043,0.9100499600172043
99,val,0.9111088663339615,0.9111088663339615
100,train,0.91719751060009,0.91719751060009
100,val,0.8909675031900406,0.8909675031900406
1,train,2.403201252222061,2.403201252222061
1,val,6.648835817972819,6.648835817972819
2,train,3.281198968489965,3.281198968489965
2,val,1.57901464899381,1.57901464899381
3,train,1.6442981362342834,1.6442981362342834
3,val,1.523852288722992,1.523852288722992
4,train,1.0942311187585194,1.0942311187585194
4,val,1.0491686463356018,1.0491686463356018
5,train,1.1097905933856964,1.1097905933856964
5,val,0.9793333808581034,0.9793333808581034
6,train,1.0220697671175003,1.0220697671175003
6,val,1.0279657691717148,1.0279657691717148
7,train,1.057480384906133,1.057480384906133
7,val,1.058072159687678,1.058072159687678
8,train,1.0322574377059937,1.0322574377059937
8,val,1.051042417685191,1.051042417685191
9,train,1.0453461855649948,1.0453461855649948
9,val,1.0325518051783245,1.0325518051783245
10,train,1.0348209987084072,1.0348209987084072
10,val,1.0318076113859813,1.0318076113859813
11,train,1.0171146988868713,1.0171146988868713
11,val,1.0061474442481995,1.0061474442481995
12,train,1.038913716872533,1.038913716872533
12,val,0.9843404839436213,0.9843404839436213
13,train,1.0031387209892273,1.0031387209892273
13,val,0.9972612510124842,0.9972612510124842
14,train,1.019510289033254,1.019510289033254
14,val,1.0040669639905293,1.0040669639905293
15,train,1.0427362670501072,1.0427362670501072
15,val,0.995209534962972,0.995209534962972
16,train,1.0139666050672531,1.0139666050672531
16,val,1.0104746570189793,1.0104746570189793
17,train,1.0360595335563023,1.0360595335563023
17,val,1.0093292494614918,1.0093292494614918
18,train,1.0103547523419063,1.0103547523419063
18,val,0.9749263326327006,0.9749263326327006
19,train,0.9992761164903641,0.9992761164903641
19,val,0.9937026351690292,0.9937026351690292
20,train,1.0145859271287918,1.0145859271287918
20,val,1.014882857600848,1.014882857600848
21,train,0.9924172013998032,0.9924172013998032
21,val,0.9938374658425649,0.9938374658425649
22,train,1.0128783136606216,1.0128783136606216
22,val,1.0050308654705684,1.0050308654705684
23,train,0.9902503987153372,0.9902503987153372
23,val,1.0178305159012477,1.0178305159012477
24,train,1.0208669354518254,1.0208669354518254
24,val,1.0020112196604412,1.0020112196604412
25,train,1.0501924753189087,1.0501924753189087
25,val,1.0150698274374008,1.0150698274374008
26,train,1.0121122598648071,1.0121122598648071
26,val,0.9794051299492518,0.9794051299492518
27,train,0.9759265134731928,0.9759265134731928
27,val,1.0097807943820953,1.0097807943820953
28,train,0.9981155594189962,0.9981155594189962
28,val,0.9567641317844391,0.9567641317844391
29,train,1.0274953295787175,1.0274953295787175
29,val,0.9998228996992111,0.9998228996992111
30,train,1.0125850985447566,1.0125850985447566
30,val,0.9949322541554769,0.9949322541554769
31,train,1.0302538971106212,1.0302538971106212
31,val,1.0227390726407368,1.0227390726407368
32,train,0.988194485505422,0.988194485505422
32,val,0.9969176004330317,0.9969176004330317
33,train,1.0071607828140259,1.0071607828140259
33,val,1.0292383233706157,1.0292383233706157
34,train,1.0013588170210521,1.0013588170210521
34,val,0.9912990281979243,0.9912990281979243
35,train,0.9889866014321645,0.9889866014321645
35,val,1.001854846874873,1.001854846874873
36,train,1.01833409567674,1.01833409567674
36,val,0.9938743561506271,0.9938743561506271
37,train,1.0013900846242905,1.0013900846242905
37,val,1.009476323922475,1.009476323922475
38,train,1.0145563632249832,1.0145563632249832
38,val,0.9687167803446451,0.9687167803446451
39,train,1.006253297130267,1.006253297130267
39,val,1.0094019373257954,1.0094019373257954
40,train,1.0522471964359283,1.0522471964359283
40,val,0.9918152491251627,0.9918152491251627
41,train,1.0235391358534496,1.0235391358534496
41,val,0.9889097362756729,0.9889097362756729
42,train,1.0122960110505421,1.0122960110505421
42,val,0.9822590152422587,0.9822590152422587
43,train,0.9959059109290441,0.9959059109290441
43,val,0.9911156445741653,0.9911156445741653
44,train,1.0214045494794846,1.0214045494794846
44,val,0.9979076385498047,0.9979076385498047
45,train,0.9997747838497162,0.9997747838497162
45,val,1.0149420201778412,1.0149420201778412
46,train,1.0038739045461018,1.0038739045461018
46,val,0.9763824840386709,0.9763824840386709
47,train,1.0316282957792282,1.0316282957792282
47,val,0.988854264219602,0.988854264219602
48,train,1.0253837704658508,1.0253837704658508
48,val,1.0335164616505306,1.0335164616505306
49,train,0.98098457356294,0.98098457356294
49,val,1.0133839001258214,1.0133839001258214
50,train,1.000330572326978,1.000330572326978
50,val,0.9801215430100759,0.9801215430100759
51,train,0.9973322202761968,0.9973322202761968
51,val,1.016699989636739,1.016699989636739
52,train,1.0112387190262477,1.0112387190262477
52,val,1.0114021102587383,1.0114021102587383
53,train,1.0008974969387054,1.0008974969387054
53,val,0.9937561502059301,0.9937561502059301
54,train,0.9873770723740259,0.9873770723740259
54,val,0.9972303758064905,0.9972303758064905
55,train,0.9939127365748087,0.9939127365748087
55,val,0.987542117635409,0.987542117635409
56,train,1.0114686191082,1.0114686191082
56,val,1.0029851297537486,1.0029851297537486
57,train,0.9942672351996104,0.9942672351996104
57,val,1.045759841799736,1.045759841799736
58,train,0.9945944746335348,0.9945944746335348
58,val,1.0059032887220383,1.0059032887220383
59,train,0.980143204331398,0.980143204331398
59,val,1.0042440742254257,1.0042440742254257
60,train,0.9926779965559641,0.9926779965559641
60,val,1.025501325726509,1.025501325726509
61,train,0.9890308429797491,0.9890308429797491
61,val,0.9697906722625097,0.9697906722625097
62,train,1.0396172255277634,1.0396172255277634
62,val,0.9746211965878805,0.9746211965878805
63,train,1.0021520455678303,1.0021520455678303
63,val,1.0187948445479076,1.0187948445479076
64,train,0.9823628564675649,0.9823628564675649
64,val,0.99191086490949,0.99191086490949
65,train,0.97872627278169,0.97872627278169
65,val,1.0134507914384205,1.0134507914384205
66,train,1.0110398679971695,1.0110398679971695
66,val,1.0153927306334178,1.0153927306334178
67,train,0.970860501130422,0.970860501130422
67,val,0.9984952906767527,0.9984952906767527
68,train,1.0258755087852478,1.0258755087852478
68,val,1.0258333683013916,1.0258333683013916
69,train,0.9976646155118942,0.9976646155118942
69,val,1.006379023194313,1.006379023194313
70,train,0.9951090067625046,0.9951090067625046
70,val,0.9800453980763754,0.9800453980763754
71,train,0.9847973187764486,0.9847973187764486
71,val,0.9996566524108251,0.9996566524108251
72,train,1.065224493543307,1.065224493543307
72,val,1.00469408929348,1.00469408929348
73,train,0.9840516398350397,0.9840516398350397
73,val,1.013374239206314,1.013374239206314
74,train,1.0021849274635315,1.0021849274635315
74,val,0.9892106105883917,0.9892106105883917
75,train,1.0178664326667786,1.0178664326667786
75,val,1.0014731635649998,1.0014731635649998
76,train,0.987874706586202,0.987874706586202
76,val,0.9756720413764318,0.9756720413764318
77,train,1.002355361978213,1.002355361978213
77,val,1.0266473193963368,1.0266473193963368
78,train,0.9989094783862432,0.9989094783862432
78,val,1.0288831541935604,1.0288831541935604
79,train,0.997358019153277,0.997358019153277
79,val,0.9722110082705816,0.9722110082705816
80,train,1.0077755947907765,1.0077755947907765
80,val,1.0051406174898148,1.0051406174898148
81,train,1.03690009812514,1.03690009812514
81,val,1.020732472340266,1.020732472340266
82,train,0.9893017808596293,0.9893017808596293
82,val,1.0264897098143895,1.0264897098143895
83,train,0.9673866083224615,0.9673866083224615
83,val,1.0210910985867183,1.0210910985867183
84,train,1.0114306807518005,1.0114306807518005
84,val,1.0178793966770172,1.0178793966770172
85,train,1.0286763509114583,1.0286763509114583
85,val,1.0319086064894993,1.0319086064894993
86,train,1.0320080717404683,1.0320080717404683
86,val,0.9628025740385056,0.9628025740385056
87,train,1.0379324903090794,1.0379324903090794
87,val,1.0444350838661194,1.0444350838661194
88,train,1.011979877948761,1.011979877948761
88,val,0.9990104883909225,0.9990104883909225
89,train,1.0145638088385265,1.0145638088385265
89,val,0.9923906922340393,0.9923906922340393
90,train,1.0030024697383244,1.0030024697383244
90,val,1.009572168191274,1.009572168191274
91,train,0.9908238102992376,0.9908238102992376
91,val,0.9903366416692734,0.9903366416692734
92,train,0.9983384410540262,0.9983384410540262
92,val,0.9722271760304769,0.9722271760304769
93,train,0.9571943432092667,0.9571943432092667
93,val,0.9836413512627283,0.9836413512627283
94,train,0.9980092446009318,0.9980092446009318
94,val,1.0332835515340169,1.0332835515340169
95,train,0.9930130839347839,0.9930130839347839
95,val,0.9950810621182123,0.9950810621182123
96,train,0.9885125259558359,0.9885125259558359
96,val,0.9743516147136688,0.9743516147136688
97,train,0.9840192894140879,0.9840192894140879
97,val,1.0026239951451619,1.0026239951451619
98,train,0.979927862683932,0.979927862683932
98,val,0.9907409101724625,0.9907409101724625
99,train,1.036827231446902,1.036827231446902
99,val,0.9860182503859202,0.9860182503859202
100,train,1.001947949330012,1.001947949330012
100,val,0.9870004008213679,0.9870004008213679
1,train,1.437312200665474,1.437312200665474
1,val,1.2841864774624507,1.2841864774624507
2,train,1.3967154920101166,1.3967154920101166
2,val,1.1433942566315334,1.1433942566315334
3,train,1.0158892919619877,1.0158892919619877
3,val,1.0033012529214222,1.0033012529214222
4,train,1.0666400343179703,1.0666400343179703
4,val,0.9954856733481089,0.9954856733481089
5,train,0.9479484458764394,0.9479484458764394
5,val,0.9266732633113861,0.9266732633113861
6,train,0.9301528384288152,0.9301528384288152
6,val,0.9226459711790085,0.9226459711790085
7,train,0.9293041775623957,0.9293041775623957
7,val,0.9362024913231531,0.9362024913231531
8,train,0.9229742288589478,0.9229742288589478
8,val,0.9244844963153204,0.9244844963153204
9,train,0.9148084024588267,0.9148084024588267
9,val,0.9556190669536591,0.9556190669536591
10,train,0.9394078503052393,0.9394078503052393
10,val,0.9165783623854319,0.9165783623854319
11,train,0.9210724631945292,0.9210724631945292
11,val,0.909762000044187,0.909762000044187
12,train,0.9197247078021368,0.9197247078021368
12,val,0.9032880514860153,0.9032880514860153
13,train,0.909684399763743,0.909684399763743
13,val,0.9052135099967321,0.9052135099967321
14,train,0.9086103190978368,0.9086103190978368
14,val,0.9095186789830526,0.9095186789830526
15,train,0.9163769781589508,0.9163769781589508
15,val,0.9100057929754257,0.9100057929754257
16,train,0.922600214680036,0.922600214680036
16,val,0.9103386849164963,0.9103386849164963
17,train,0.9208578964074453,0.9208578964074453
17,val,0.9229150613149008,0.9229150613149008
18,train,0.9093442956606547,0.9093442956606547
18,val,0.9129686156908671,0.9129686156908671
19,train,0.9067271053791046,0.9067271053791046
19,val,0.8897394339243571,0.8897394339243571
20,train,0.8973012069861094,0.8973012069861094
20,val,0.9110318124294281,0.9110318124294281
21,train,0.8966698596874872,0.8966698596874872
21,val,0.9051787604888281,0.9051787604888281
22,train,0.9172441263993582,0.9172441263993582
22,val,0.9372128446896871,0.9372128446896871
23,train,0.9070323705673218,0.9070323705673218
23,val,0.9280476172765096,0.9280476172765096
24,train,0.9263113538424174,0.9263113538424174
24,val,0.9176117777824402,0.9176117777824402
25,train,0.9394750446081161,0.9394750446081161
25,val,0.9235212206840515,0.9235212206840515
26,train,0.9288662572701772,0.9288662572701772
26,val,0.9180660396814346,0.9180660396814346
27,train,0.9144345819950104,0.9144345819950104
27,val,0.9105679442485174,0.9105679442485174
28,train,0.9106503973404566,0.9106503973404566
28,val,0.9023473809162775,0.9023473809162775
29,train,0.9138452808062235,0.9138452808062235
29,val,0.9061948557694753,0.9061948557694753
30,train,0.9092051833868027,0.9092051833868027
30,val,0.9128761440515518,0.9128761440515518
31,train,0.9101472645998001,0.9101472645998001
31,val,0.9367404729127884,0.9367404729127884
32,train,0.9139814178148905,0.9139814178148905
32,val,0.9216355482737223,0.9216355482737223
33,train,0.9178258876005808,0.9178258876005808
33,val,0.9257119297981262,0.9257119297981262
34,train,0.9206882119178772,0.9206882119178772
34,val,0.9023384700218836,0.9023384700218836
35,train,0.9213613371054331,0.9213613371054331
35,val,0.9041784157355627,0.9041784157355627
36,train,0.9077390233675638,0.9077390233675638
36,val,0.904384508728981,0.904384508728981
37,train,0.9033249864975611,0.9033249864975611
37,val,0.9166746735572815,0.9166746735572815
38,train,0.9003492544094721,0.9003492544094721
38,val,0.9066777427991232,0.9066777427991232
39,train,0.9115051378806432,0.9115051378806432
39,val,0.9065428475538889,0.9065428475538889
40,train,0.918593962987264,0.918593962987264
40,val,0.8993941595156988,0.8993941595156988
41,train,0.9131675213575363,0.9131675213575363
41,val,0.9124221404393514,0.9124221404393514
42,train,0.9179160545269648,0.9179160545269648
42,val,0.9205477138360342,0.9205477138360342
43,train,0.9124458332856497,0.9124458332856497
43,val,0.9238816648721695,0.9238816648721695
44,train,0.9115144709746043,0.9115144709746043
44,val,0.8999038537343343,0.8999038537343343
45,train,0.9048264771699905,0.9048264771699905
45,val,0.9225620130697886,0.9225620130697886
46,train,0.9134678443272909,0.9134678443272909
46,val,0.9022308588027954,0.9022308588027954
47,train,0.9216334720452627,0.9216334720452627
47,val,0.9019856303930283,0.9019856303930283
48,train,0.9245776136716207,0.9245776136716207
48,val,0.9197515894969305,0.9197515894969305
49,train,0.9068457235892614,0.9068457235892614
49,val,0.9160341173410416,0.9160341173410416
50,train,0.9051231096188227,0.9051231096188227
50,val,0.9042784919341406,0.9042784919341406
51,train,0.9096454481283823,0.9096454481283823
51,val,0.9046005308628082,0.9046005308628082
52,train,0.9126696089903513,0.9126696089903513
52,val,0.9102558543284734,0.9102558543284734
53,train,0.9415104935566584,0.9415104935566584
53,val,0.9097640166680018,0.9097640166680018
54,train,0.8914854278167089,0.8914854278167089
54,val,0.9115149527788162,0.9115149527788162
55,train,0.9255450566609701,0.9255450566609701
55,val,0.9204896142085394,0.9204896142085394
56,train,0.9207407484451929,0.9207407484451929
56,val,0.9033971528212229,0.9033971528212229
57,train,0.9158521344264349,0.9158521344264349
57,val,0.926174059510231,0.926174059510231
58,train,0.8967973540226618,0.8967973540226618
58,val,0.9055477877457937,0.9055477877457937
59,train,0.8878725071748098,0.8878725071748098
59,val,0.9131656388441721,0.9131656388441721
60,train,0.9244668781757355,0.9244668781757355
60,val,0.9152946074803671,0.9152946074803671
61,train,0.9007766445477804,0.9007766445477804
61,val,0.903171514471372,0.903171514471372
62,train,0.9282388389110565,0.9282388389110565
62,val,0.9067176083723704,0.9067176083723704
63,train,0.9145499815543493,0.9145499815543493
63,val,0.9210587094227473,0.9210587094227473
64,train,0.9227229952812195,0.9227229952812195
64,val,0.9037063270807266,0.9037063270807266
65,train,0.9021605004866918,0.9021605004866918
65,val,0.9067350377639135,0.9067350377639135
66,train,0.9031473050514857,0.9031473050514857
66,val,0.9032744218905767,0.9032744218905767
67,train,0.89468781153361,0.89468781153361
67,val,0.90700996418794,0.90700996418794
68,train,0.9029858857393265,0.9029858857393265
68,val,0.9152751713991165,0.9152751713991165
69,train,0.9038129895925522,0.9038129895925522
69,val,0.9153151214122772,0.9153151214122772
70,train,0.9071174810330073,0.9071174810330073
70,val,0.8990760693947474,0.8990760693947474
71,train,0.9084895600875219,0.9084895600875219
71,val,0.9087415138880411,0.9087415138880411
72,train,0.9202600171168646,0.9202600171168646
72,val,0.9320262869199117,0.9320262869199117
73,train,0.89484171072642,0.89484171072642
73,val,0.9033695260683695,0.9033695260683695
74,train,0.9198757807413737,0.9198757807413737
74,val,0.9056141575177511,0.9056141575177511
75,train,0.9349755048751831,0.9349755048751831
75,val,0.9197561889886856,0.9197561889886856
76,train,0.9090652167797089,0.9090652167797089
76,val,0.8941440830628077,0.8941440830628077
77,train,0.9083086401224136,0.9083086401224136
77,val,0.9156762758890787,0.9156762758890787
78,train,0.9207153270641962,0.9207153270641962
78,val,0.9184007445971171,0.9184007445971171
79,train,0.8989265660444895,0.8989265660444895
79,val,0.8930851568778356,0.8930851568778356
80,train,0.898808573683103,0.898808573683103
80,val,0.9004326264063517,0.9004326264063517
81,train,0.9416241397460302,0.9416241397460302
81,val,0.9107370227575302,0.9107370227575302
82,train,0.90121890604496,0.90121890604496
82,val,0.9261849870284399,0.9261849870284399
83,train,0.9060946355263392,0.9060946355263392
83,val,0.9192500958840052,0.9192500958840052
84,train,0.9063710818688074,0.9063710818688074
84,val,0.9152669707934061,0.9152669707934061
85,train,0.9343852251768112,0.9343852251768112
85,val,0.9191944301128387,0.9191944301128387
86,train,0.9199628382921219,0.9199628382921219
86,val,0.8870295931895574,0.8870295931895574
87,train,0.9176240464051565,0.9176240464051565
87,val,0.9113773653904597,0.9113773653904597
88,train,0.9133894195159277,0.9133894195159277
88,val,0.9192172934611639,0.9192172934611639
89,train,0.9035953978697459,0.9035953978697459
89,val,0.9045497179031372,0.9045497179031372
90,train,0.9234288732210795,0.9234288732210795
90,val,0.9108136544624964,0.9108136544624964
91,train,0.9013267209132513,0.9013267209132513
91,val,0.9210270345211029,0.9210270345211029
92,train,0.9194444517294565,0.9194444517294565
92,val,0.9107005596160889,0.9107005596160889
93,train,0.9068136066198349,0.9068136066198349
93,val,0.9097918719053268,0.9097918719053268
94,train,0.9048919131358465,0.9048919131358465
94,val,0.9192235271135966,0.9192235271135966
95,train,0.9207541942596436,0.9207541942596436
95,val,0.9061572154362997,0.9061572154362997
96,train,0.912620390454928,0.912620390454928
96,val,0.8796515117088953,0.8796515117088953
97,train,0.898765762646993,0.898765762646993
97,val,0.9090523024400076,0.9090523024400076
98,train,0.907330205043157,0.907330205043157
98,val,0.8924579421679179,0.8924579421679179
99,train,0.9239379564921061,0.9239379564921061
99,val,0.9042353530724844,0.9042353530724844
100,train,0.9054861019055048,0.9054861019055048
100,val,0.9125258177518845,0.9125258177518845
1,train,1.2240388790766399,1.2240388790766399
1,val,0.9441353231668472,0.9441353231668472
2,train,1.025840625166893,1.025840625166893
2,val,0.9814788351456324,0.9814788351456324
3,train,0.9439200113217036,0.9439200113217036
3,val,0.9206435630718867,0.9206435630718867
4,train,0.9288872381051382,0.9288872381051382
4,val,0.9013955096403757,0.9013955096403757
5,train,0.9304098784923553,0.9304098784923553
5,val,0.9074621299902598,0.9074621299902598
6,train,0.9316087365150452,0.9316087365150452
6,val,0.9180346975723902,0.9180346975723902
7,train,0.9143135001262029,0.9143135001262029
7,val,0.9331222126881281,0.9331222126881281
8,train,0.9244985729455948,0.9244985729455948
8,val,0.8986026694377264,0.8986026694377264
9,train,0.9388120571772257,0.9388120571772257
9,val,0.8879757473866144,0.8879757473866144
10,train,0.9016743699709574,0.9016743699709574
10,val,0.9235922892888387,0.9235922892888387
11,train,0.9312926282485327,0.9312926282485327
11,val,0.940482089916865,0.940482089916865
12,train,0.939479852716128,0.939479852716128
